date,month,commodity,market,mandi_avg,observed_price,transport_issue,weather_impact,is_anomaly,commodity_id,market_id
2025-11-05,11,Sugar,Keshopur,42.3,43.83,0,0,0,3,4
2021-06-09,6,Sugar,INA Market,40.5,45.93,0,0,0,3,3
2024-02-05,2,Sugar,Okhla,42.69,45.33,0,0,0,3,5
2022-12-29,12,Tomato,Azadpur,41.05,100.78,1,0,1,4,0
2025-09-18,9,Potato,Keshopur,24.55,25.04,0,0,0,2,4
2022-05-20,5,Onion,Keshopur,35.67,35.83,0,0,0,1,4
2023-10-15,10,Potato,Okhla,25.55,28.75,0,0,0,2,5
2022-03-01,3,Milk,Okhla,63.62,65.73,0,0,0,0,5
2022-01-02,1,Onion,Keshopur,38.38,41.21,1,0,0,1,4
2025-11-25,11,Tomato,Rohini,43.67,48.42,0,0,0,4,6
2023-10-23,10,Onion,Azadpur,70.04,70.98,0,0,0,1,0
2021-02-07,2,Potato,Ghazipur,27.21,32.56,0,1,0,2,2
2021-05-14,5,Sugar,Azadpur,42.4,44.48,0,0,0,3,0
2025-11-29,11,Onion,INA Market,72.4,169.6,0,0,1,1,3
2022-01-12,1,Onion,Ghazipur,37.12,37.39,0,0,0,1,2
2021-09-17,9,Tomato,Ghazipur,107.07,122.81,0,0,0,4,2
2023-05-25,5,Potato,Daryaganj,25.76,33.32,1,0,0,2,1
2022-07-01,7,Potato,Rohini,22.56,30.75,1,0,0,2,6
2022-02-26,2,Milk,Daryaganj,61.82,75.86,0,1,0,0,1
2023-04-04,4,Potato,Keshopur,26.77,27.75,1,0,0,2,4
2022-07-02,7,Tomato,Okhla,103.47,143.43,1,0,0,4,5
2021-08-18,8,Onion,Rohini,34.7,37.99,0,0,0,1,6
2022-11-13,11,Tomato,Ghazipur,40.47,46.36,0,0,0,4,2
2023-08-12,8,Onion,Okhla,35.44,38.02,0,0,0,1,5
2023-03-01,3,Tomato,Ghazipur,41.2,42.27,0,0,0,4,2
2024-07-06,7,Onion,Okhla,35.88,37.56,0,0,0,1,5
2023-03-04,3,Potato,Azadpur,22.86,24.32,0,0,0,2,0
2024-10-03,10,Onion,Keshopur,68.6,155.45,0,0,1,1,4
2022-04-12,4,Milk,Rohini,64.39,65.45,0,0,0,0,6
2021-03-24,3,Onion,Azadpur,37.41,74.79,0,0,1,1,0
2024-08-25,8,Tomato,Okhla,106.71,112.85,0,0,0,4,5
2021-08-05,8,Sugar,Keshopur,46.61,70.54,0,0,1,3,4
2021-12-29,12,Tomato,Daryaganj,40.69,43.07,0,1,0,4,1
2023-09-20,9,Potato,Rohini,25.44,71.97,0,0,1,2,6
2021-09-26,9,Onion,Azadpur,38.17,40.56,1,1,0,1,0
2021-10-07,10,Milk,Okhla,68.57,77.04,1,0,0,0,5
2023-04-15,4,Potato,Okhla,24.23,25.87,0,0,0,2,5
2021-11-09,11,Tomato,Daryaganj,42.28,50.64,1,0,0,4,1
2023-02-24,2,Potato,Daryaganj,26.88,30.09,0,0,0,2,1
2024-08-08,8,Onion,Daryaganj,32.95,34.14,0,0,0,1,1
2024-05-31,5,Onion,Rohini,33.05,36.87,0,0,0,1,6
2025-02-18,2,Tomato,Azadpur,41.72,43.66,0,0,0,4,0
2024-03-31,3,Milk,Keshopur,63.1,67.61,0,0,0,0,4
2024-08-10,8,Milk,Ghazipur,70.96,78.15,0,0,0,0,2
2023-06-06,6,Sugar,Daryaganj,40.07,42.87,0,0,0,3,1
2023-01-31,1,Tomato,Azadpur,43.98,48.92,0,0,0,4,0
2024-08-23,8,Sugar,Ghazipur,46.64,52.15,0,0,0,3,2
2022-02-25,2,Onion,INA Market,32.09,34.44,0,0,0,1,3
2021-02-20,2,Potato,Keshopur,23.51,23.96,0,0,0,2,4
2022-01-14,1,Onion,INA Market,34.23,38.64,0,0,0,1,3
2021-02-15,2,Tomato,Azadpur,40.77,42.5,0,0,0,4,0
2023-04-27,4,Milk,Keshopur,60.15,64.26,0,0,0,0,4
2022-02-05,2,Sugar,Okhla,47.95,54.29,0,0,0,3,5
2022-11-04,11,Onion,INA Market,75.59,83.11,0,0,0,1,3
2021-08-12,8,Tomato,INA Market,95.67,110.01,0,0,0,4,3
2024-04-09,4,Onion,Azadpur,36.65,37.99,0,0,0,1,0
2021-10-23,10,Milk,INA Market,61.96,78.69,0,1,0,0,3
2024-12-03,12,Milk,INA Market,70.13,127.48,0,0,1,0,3
2023-08-21,8,Potato,INA Market,23.87,27.26,0,0,0,2,3
2023-10-26,10,Sugar,INA Market,46.92,50.6,0,0,0,3,3
2021-01-07,1,Sugar,Daryaganj,45.83,48.05,0,0,0,3,1
2024-05-05,5,Tomato,Keshopur,37.44,42.9,0,0,0,4,4
2023-12-05,12,Milk,Okhla,62.19,62.44,0,0,0,0,5
2024-10-01,10,Milk,Daryaganj,65.26,65.58,0,0,0,0,1
2023-10-20,10,Tomato,INA Market,43.08,47.83,0,0,0,4,3
2024-02-12,2,Sugar,INA Market,40.16,45.68,0,0,0,3,3
2024-09-10,9,Tomato,Okhla,101.01,105.4,0,0,0,4,5
2024-10-15,10,Tomato,Ghazipur,37.04,88.0,0,0,1,4,2
2023-12-04,12,Potato,INA Market,25.83,29.69,0,0,0,2,3
2023-05-08,5,Milk,Ghazipur,67.15,68.05,0,0,0,0,2
2023-07-04,7,Milk,Keshopur,71.89,82.6,0,0,0,0,4
2025-11-24,11,Tomato,Azadpur,38.99,40.95,0,0,0,4,0
2021-09-25,9,Sugar,Keshopur,42.53,45.94,0,0,0,3,4
2024-10-10,10,Sugar,Keshopur,45.75,50.12,0,0,0,3,4
2023-05-23,5,Sugar,Ghazipur,47.43,48.67,1,0,0,3,2
2024-12-20,12,Onion,INA Market,33.59,37.29,0,0,0,1,3
2024-05-14,5,Tomato,Rohini,37.62,39.69,0,0,0,4,6
2022-09-03,9,Potato,INA Market,23.03,24.7,0,0,0,2,3
2023-10-12,10,Tomato,Keshopur,41.44,45.35,0,0,0,4,4
2021-01-30,1,Potato,Ghazipur,25.36,61.67,0,1,1,2,2
2023-01-26,1,Tomato,Daryaganj,38.6,43.2,0,0,0,4,1
2025-08-05,8,Potato,Rohini,23.11,24.89,1,0,0,2,6
2022-08-03,8,Sugar,INA Market,44.96,57.9,1,0,0,3,3
2024-12-21,12,Tomato,INA Market,42.03,63.68,0,0,1,4,3
2021-08-31,8,Milk,Okhla,61.15,64.4,0,0,0,0,5
2023-06-24,6,Tomato,Azadpur,43.98,49.06,0,0,0,4,0
2023-07-08,7,Sugar,Ghazipur,45.35,46.56,1,0,0,3,2
2021-12-10,12,Milk,Daryaganj,67.68,69.83,0,1,0,0,1
2021-01-16,1,Tomato,INA Market,43.64,46.19,0,0,0,4,3
2023-07-09,7,Tomato,Azadpur,99.12,104.9,0,0,0,4,0
2022-09-25,9,Tomato,Okhla,91.73,95.27,0,0,0,4,5
2024-07-12,7,Onion,Azadpur,37.36,38.6,0,0,0,1,0
2023-11-23,11,Onion,Okhla,75.13,102.66,1,0,0,1,5
2024-03-07,3,Sugar,Ghazipur,42.81,46.0,0,0,0,3,2
2024-12-06,12,Onion,Rohini,35.42,37.14,0,0,0,1,6
2024-06-15,6,Onion,Keshopur,38.28,39.88,0,0,0,1,4
2025-01-20,1,Potato,Azadpur,23.75,23.86,0,0,0,2,0
2024-01-05,1,Sugar,Daryaganj,45.96,51.19,0,0,0,3,1
2021-12-20,12,Tomato,Ghazipur,38.17,40.76,0,0,0,4,2
2023-10-13,10,Tomato,Okhla,36.11,39.43,0,0,0,4,5
2021-06-05,6,Tomato,Keshopur,41.95,84.79,0,0,1,4,4
2024-03-28,3,Onion,Okhla,33.19,34.97,0,0,0,1,5
2025-04-12,4,Tomato,Daryaganj,38.81,44.0,0,0,0,4,1
2024-03-05,3,Sugar,Azadpur,46.11,47.16,0,0,0,3,0
2024-09-09,9,Sugar,Okhla,44.29,50.04,0,0,0,3,5
2021-11-16,11,Onion,Daryaganj,72.6,81.18,0,0,0,1,1
2025-08-04,8,Milk,Keshopur,66.53,148.27,0,0,1,0,4
2025-03-31,3,Milk,Okhla,60.14,136.33,0,0,1,0,5
2023-06-06,6,Sugar,Ghazipur,40.09,49.57,1,0,0,3,2
2022-09-09,9,Onion,Keshopur,33.47,38.05,0,0,0,1,4
2025-09-12,9,Milk,Okhla,68.95,154.52,0,0,1,0,5
2022-01-15,1,Tomato,INA Market,36.49,41.55,0,0,0,4,3
2021-02-19,2,Sugar,Azadpur,43.34,47.28,0,0,0,3,0
2024-05-09,5,Milk,INA Market,65.37,67.04,0,0,0,0,3
2024-08-19,8,Sugar,Ghazipur,40.4,42.73,1,0,0,3,2
2021-03-13,3,Tomato,INA Market,41.75,43.64,0,0,0,4,3
2025-08-01,8,Milk,Rohini,65.72,87.45,1,0,0,0,6
2023-11-07,11,Potato,Azadpur,25.44,27.6,0,0,0,2,0
2021-01-31,1,Tomato,Keshopur,40.59,91.7,0,0,1,4,4
2022-07-06,7,Tomato,Rohini,95.67,109.52,0,0,0,4,6
2025-05-03,5,Onion,Rohini,38.29,60.23,0,0,1,1,6
2025-03-04,3,Sugar,Ghazipur,43.55,44.81,0,0,0,3,2
2025-01-18,1,Potato,Ghazipur,23.46,26.97,0,0,0,2,2
2021-05-26,5,Potato,Keshopur,25.35,25.48,0,0,0,2,4
2024-12-12,12,Potato,Rohini,26.15,26.31,0,0,0,2,6
2024-05-29,5,Potato,Daryaganj,23.32,24.33,0,0,0,2,1
2021-07-02,7,Potato,Keshopur,26.65,29.24,0,0,0,2,4
2025-04-20,4,Potato,Daryaganj,25.86,48.59,0,0,1,2,1
2024-10-16,10,Tomato,Daryaganj,41.51,121.76,0,0,1,4,1
2022-06-23,6,Milk,Ghazipur,67.9,73.96,0,0,0,0,2
2024-07-13,7,Milk,INA Market,70.11,76.34,0,0,0,0,3
2025-04-12,4,Tomato,Azadpur,37.02,37.37,0,0,0,4,0
2022-02-02,2,Onion,Ghazipur,38.16,42.09,0,0,0,1,2
2021-02-24,2,Tomato,Daryaganj,40.73,102.39,0,0,1,4,1
2024-10-23,10,Onion,Okhla,66.5,71.26,0,0,0,1,5
2025-07-11,7,Sugar,Daryaganj,48.21,53.46,1,0,0,3,1
2025-05-06,5,Tomato,Daryaganj,38.95,39.46,0,0,0,4,1
2024-07-03,7,Milk,INA Market,66.97,73.78,0,0,0,0,3
2024-12-04,12,Potato,Azadpur,26.15,26.51,0,0,0,2,0
2024-01-25,1,Potato,Daryaganj,25.32,45.78,0,0,1,2,1
2022-09-15,9,Onion,Ghazipur,37.23,37.91,0,1,0,1,2
2021-04-29,4,Onion,Azadpur,34.14,35.01,0,0,0,1,0
2023-12-28,12,Sugar,Keshopur,46.16,51.54,0,0,0,3,4
2021-02-03,2,Sugar,Keshopur,43.26,47.6,0,0,0,3,4
2021-08-29,8,Potato,Okhla,23.15,60.05,0,0,1,2,5
2022-05-26,5,Tomato,Okhla,36.63,37.11,0,0,0,4,5
2024-10-03,10,Tomato,INA Market,42.26,84.49,0,0,1,4,3
2021-04-04,4,Tomato,INA Market,39.21,43.89,0,0,0,4,3
2021-12-02,12,Potato,Okhla,23.67,27.19,0,0,0,2,5
2025-08-17,8,Tomato,Ghazipur,91.29,98.84,0,0,0,4,2
2022-06-27,6,Potato,Okhla,25.33,26.71,0,0,0,2,5
2023-06-23,6,Tomato,Daryaganj,39.65,41.38,0,0,0,4,1
2022-02-09,2,Milk,INA Market,60.13,68.62,1,0,0,0,3
2025-05-24,5,Potato,INA Market,22.84,25.26,0,0,0,2,3
2024-10-28,10,Milk,Rohini,64.22,65.32,0,1,0,0,6
2024-05-31,5,Tomato,Daryaganj,37.95,40.44,0,0,0,4,1
2024-12-20,12,Potato,Azadpur,23.76,26.25,0,0,0,2,0
2025-02-27,2,Onion,Daryaganj,38.29,41.03,0,0,0,1,1
2023-01-24,1,Sugar,Okhla,47.59,48.94,0,0,0,3,5
2021-03-25,3,Tomato,Okhla,41.32,46.11,0,0,0,4,5
2025-10-30,10,Milk,Azadpur,67.45,91.06,1,0,0,0,0
2023-07-16,7,Milk,Rohini,69.26,195.53,0,0,1,0,6
2024-12-22,12,Sugar,Daryaganj,41.89,42.15,0,0,0,3,1
2023-03-25,3,Sugar,INA Market,43.13,47.5,0,0,0,3,3
2021-08-03,8,Tomato,Azadpur,92.39,152.18,1,0,1,4,0
2025-12-03,12,Sugar,Okhla,44.02,47.36,0,0,0,3,5
2024-07-23,7,Milk,INA Market,61.16,83.81,1,0,0,0,3
2021-02-15,2,Potato,Rohini,24.46,25.31,0,0,0,2,6
2023-12-27,12,Onion,Keshopur,34.03,36.68,0,0,0,1,4
2025-03-11,3,Onion,INA Market,38.38,38.63,0,0,0,1,3
2022-04-15,4,Potato,Okhla,22.56,24.14,0,0,0,2,5
2022-02-12,2,Potato,Rohini,24.78,27.38,0,0,0,2,6
2022-01-23,1,Sugar,Keshopur,44.16,54.48,0,1,0,3,4
2024-01-14,1,Potato,INA Market,26.47,30.17,0,0,0,2,3
2025-12-16,12,Milk,INA Market,63.57,136.94,0,0,1,0,3
2022-11-08,11,Onion,Rohini,65.48,66.45,0,0,0,1,6
2021-09-25,9,Potato,Rohini,24.66,25.83,0,0,0,2,6
2023-01-26,1,Potato,Keshopur,26.36,30.1,0,0,0,2,4
2023-09-25,9,Tomato,Daryaganj,103.79,110.02,0,0,0,4,1
2023-10-27,10,Milk,Ghazipur,62.6,65.63,0,0,0,0,2
2024-08-29,8,Milk,Daryaganj,60.81,61.12,0,0,0,0,1
2022-06-20,6,Milk,Azadpur,63.88,65.06,0,0,0,0,0
2023-01-21,1,Potato,INA Market,24.38,27.91,0,0,0,2,3
2025-09-28,9,Milk,Keshopur,67.79,73.55,0,0,0,0,4
2023-08-22,8,Tomato,Okhla,91.56,98.85,0,0,0,4,5
2023-02-24,2,Sugar,INA Market,46.78,132.13,0,0,1,3,3
2022-11-16,11,Onion,Daryaganj,63.46,169.85,0,1,1,1,1
2023-10-23,10,Potato,INA Market,24.94,28.12,0,0,0,2,3
2022-07-27,7,Tomato,Rohini,96.26,108.53,0,0,0,4,6
2024-11-24,11,Onion,INA Market,71.24,90.17,1,0,0,1,3
2023-03-14,3,Sugar,Ghazipur,45.9,51.79,0,0,0,3,2
2023-09-11,9,Tomato,Ghazipur,93.27,128.3,0,1,0,4,2
2023-12-26,12,Onion,Azadpur,38.07,42.89,0,0,0,1,0
2024-06-09,6,Onion,Daryaganj,32.6,35.75,0,0,0,1,1
2023-11-04,11,Milk,INA Market,63.41,68.26,0,0,0,0,3
2025-02-01,2,Onion,Rohini,34.26,37.55,0,0,0,1,6
2021-05-31,5,Potato,Okhla,27.49,31.11,0,0,0,2,5
2022-02-15,2,Onion,Okhla,32.65,45.23,1,0,0,1,5
2022-04-13,4,Milk,Ghazipur,68.25,78.13,0,0,0,0,2
2021-10-14,10,Sugar,Ghazipur,39.83,42.57,0,0,0,3,2
2023-10-17,10,Sugar,Daryaganj,43.09,70.49,0,0,1,3,1
2025-03-04,3,Onion,Azadpur,34.22,34.3,0,1,0,1,0
2024-11-24,11,Sugar,Rohini,44.64,79.59,0,0,1,3,6
2024-03-03,3,Potato,Azadpur,25.86,27.38,0,0,0,2,0
2021-06-21,6,Sugar,Keshopur,46.44,48.74,1,0,0,3,4
2023-08-21,8,Tomato,Okhla,101.13,105.06,0,0,0,4,5
2024-01-22,1,Tomato,Keshopur,42.68,110.03,0,0,1,4,4
2021-11-29,11,Sugar,Okhla,47.63,51.41,0,0,0,3,5
2024-07-21,7,Onion,Ghazipur,34.18,35.58,0,0,0,1,2
2021-02-20,2,Potato,Keshopur,26.97,28.9,0,0,0,2,4
2023-01-24,1,Sugar,INA Market,47.84,133.02,0,0,1,3,3
2022-01-05,1,Onion,Daryaganj,36.12,40.08,0,0,0,1,1
2024-04-25,4,Tomato,Daryaganj,40.29,45.01,0,0,0,4,1
2024-10-08,10,Onion,Keshopur,76.12,76.47,0,0,0,1,4
2024-02-04,2,Sugar,Azadpur,42.17,47.93,0,1,0,3,0
2025-08-12,8,Potato,Okhla,26.72,30.02,0,0,0,2,5
2023-01-01,1,Potato,Rohini,24.34,46.49,0,0,1,2,6
2025-04-08,4,Onion,Rohini,35.19,35.2,0,0,0,1,6
2024-04-17,4,Onion,Keshopur,31.63,34.44,0,0,0,1,4
2021-05-03,5,Milk,Okhla,59.48,136.84,0,1,1,0,5
2022-04-24,4,Potato,Daryaganj,23.13,23.24,0,0,0,2,1
2024-05-13,5,Sugar,Okhla,41.78,44.39,0,0,0,3,5
2025-11-19,11,Milk,Ghazipur,60.87,61.53,0,0,0,0,2
2025-06-25,6,Milk,Keshopur,71.57,74.9,0,0,0,0,4
2023-08-27,8,Potato,Azadpur,26.21,28.17,0,0,0,2,0
2025-11-19,11,Onion,INA Market,73.18,80.21,0,0,0,1,3
2022-11-29,11,Potato,Ghazipur,22.62,41.76,0,0,1,2,2
2021-10-02,10,Milk,Daryaganj,68.97,206.41,0,0,1,0,1
2021-04-12,4,Onion,Okhla,37.44,42.92,1,0,0,1,5
2023-03-05,3,Tomato,Rohini,42.69,94.32,0,0,1,4,6
2024-06-15,6,Onion,Keshopur,35.02,35.24,0,0,0,1,4
2022-04-19,4,Tomato,Azadpur,37.45,41.41,0,0,0,4,0
2024-02-09,2,Onion,INA Market,32.46,33.72,0,0,0,1,3
2023-02-25,2,Sugar,Ghazipur,48.35,53.39,0,0,0,3,2
2024-04-25,4,Onion,Keshopur,31.72,34.88,0,0,0,1,4
2024-01-19,1,Onion,INA Market,32.27,35.85,0,0,0,1,3
2021-10-23,10,Milk,Keshopur,65.98,67.67,0,0,0,0,4
2025-03-29,3,Milk,Okhla,71.7,98.54,0,1,0,0,5
2023-07-31,7,Sugar,Daryaganj,45.75,58.66,1,0,0,3,1
2025-05-18,5,Tomato,Rohini,38.95,40.31,0,0,0,4,6
2024-01-16,1,Onion,Ghazipur,32.3,36.98,0,0,0,1,2
2022-04-30,4,Milk,Ghazipur,59.97,61.69,0,0,0,0,2
2024-07-23,7,Onion,Rohini,32.13,32.2,0,0,0,1,6
2025-10-30,10,Potato,INA Market,26.89,29.15,0,0,0,2,3
2023-10-31,10,Milk,Keshopur,68.45,72.67,0,0,0,0,4
2022-07-20,7,Sugar,Daryaganj,44.34,49.87,0,1,0,3,1
2021-02-24,2,Tomato,Keshopur,40.39,44.81,0,0,0,4,4
2021-07-26,7,Tomato,Rohini,109.24,113.95,0,0,0,4,6
2022-09-25,9,Potato,Daryaganj,23.56,24.53,0,0,0,2,1
2024-05-20,5,Onion,Okhla,31.75,48.09,0,1,1,1,5
2023-07-12,7,Sugar,Okhla,42.85,46.86,0,0,0,3,5
2024-03-09,3,Milk,Rohini,62.57,63.72,0,0,0,0,6
2023-07-20,7,Sugar,Rohini,44.34,50.92,0,0,0,3,6
2023-06-28,6,Potato,Daryaganj,25.52,38.85,0,0,1,2,1
2023-07-24,7,Potato,Daryaganj,24.07,26.1,0,0,0,2,1
2023-04-15,4,Tomato,Rohini,43.25,117.91,0,0,1,4,6
2024-10-30,10,Potato,Okhla,23.7,26.29,0,0,0,2,5
2021-12-27,12,Milk,Azadpur,70.41,78.39,0,0,0,0,0
2024-01-27,1,Onion,Daryaganj,37.47,40.15,0,0,0,1,1
2025-04-26,4,Onion,Keshopur,32.86,37.73,0,0,0,1,4
2024-01-16,1,Onion,Rohini,38.22,41.1,0,0,0,1,6
2021-11-30,11,Milk,INA Market,69.95,87.2,1,0,0,0,3
2022-01-13,1,Potato,Daryaganj,26.12,26.7,0,0,0,2,1
2021-03-19,3,Sugar,Daryaganj,41.88,43.75,0,0,0,3,1
2022-11-29,11,Sugar,Okhla,40.18,41.99,0,0,0,3,5
2022-09-27,9,Milk,Okhla,67.82,71.0,0,0,0,0,5
2022-02-06,2,Potato,Rohini,23.48,24.77,0,0,0,2,6
2022-05-21,5,Tomato,Ghazipur,40.24,44.63,0,0,0,4,2
2021-02-17,2,Sugar,Keshopur,45.62,51.48,0,0,0,3,4
2025-02-10,2,Sugar,Okhla,40.32,46.22,0,0,0,3,5
2023-01-12,1,Sugar,Rohini,43.87,77.91,0,0,1,3,6
2023-02-01,2,Potato,Azadpur,26.1,26.66,0,0,0,2,0
2021-02-10,2,Milk,Daryaganj,66.26,76.08,0,0,0,0,1
2022-02-14,2,Potato,Keshopur,22.54,22.63,0,0,0,2,4
2021-07-27,7,Sugar,Ghazipur,40.0,102.34,0,0,1,3,2
2023-01-04,1,Potato,Ghazipur,26.94,30.44,0,0,0,2,2
2024-10-30,10,Sugar,Okhla,43.61,46.37,0,0,0,3,5
2021-03-28,3,Milk,Rohini,64.03,87.85,1,0,0,0,6
2025-02-14,2,Tomato,INA Market,43.29,45.13,0,0,0,4,3
2023-04-23,4,Potato,Ghazipur,23.32,24.18,0,0,0,2,2
2025-09-26,9,Milk,INA Market,61.29,61.79,1,0,0,0,3
2021-07-26,7,Potato,Keshopur,25.61,29.44,0,1,0,2,4
2023-03-21,3,Onion,INA Market,35.71,37.18,0,0,0,1,3
2024-08-21,8,Sugar,Rohini,47.35,50.69,0,0,0,3,6
2025-03-17,3,Milk,Ghazipur,70.86,72.74,0,0,0,0,2
2023-07-11,7,Onion,Daryaganj,36.94,40.54,0,0,0,1,1
2023-07-30,7,Tomato,Ghazipur,98.74,103.18,1,0,0,4,2
2023-10-08,10,Sugar,Keshopur,41.74,48.53,1,0,0,3,4
2023-11-08,11,Tomato,Rohini,38.9,41.37,0,0,0,4,6
2025-04-06,4,Milk,Daryaganj,61.83,71.62,1,0,0,0,1
2023-06-03,6,Potato,Ghazipur,23.8,24.55,0,0,0,2,2
2024-09-12,9,Potato,Daryaganj,23.27,24.17,0,0,0,2,1
2023-04-13,4,Sugar,Keshopur,47.12,48.25,0,1,0,3,4
2024-11-14,11,Tomato,Azadpur,43.48,55.79,1,0,0,4,0
2024-06-24,6,Tomato,Rohini,38.85,42.26,0,0,0,4,6
2021-12-05,12,Potato,INA Market,25.78,34.91,1,0,0,2,3
2024-03-28,3,Potato,Keshopur,24.62,26.2,0,0,0,2,4
2022-06-13,6,Onion,Azadpur,37.35,86.14,0,1,1,1,0
2025-02-24,2,Sugar,Daryaganj,45.24,45.61,0,0,0,3,1
2022-01-04,1,Sugar,Rohini,45.49,48.45,0,0,0,3,6
2022-02-05,2,Sugar,INA Market,41.41,47.34,0,0,0,3,3
2024-08-29,8,Potato,INA Market,25.18,27.43,0,0,0,2,3
2025-06-05,6,Onion,Rohini,37.88,96.72,0,0,1,1,6
2022-02-23,2,Sugar,Rohini,48.2,52.93,0,0,0,3,6
2024-12-23,12,Sugar,Keshopur,44.6,47.43,0,0,0,3,4
2022-01-28,1,Onion,Ghazipur,38.44,57.73,0,0,1,1,2
2024-06-23,6,Milk,Keshopur,64.23,73.12,0,0,0,0,4
2024-08-05,8,Potato,Daryaganj,24.71,26.93,0,0,0,2,1
2024-06-21,6,Milk,INA Market,72.53,73.12,0,0,0,0,3
2022-12-27,12,Milk,Rohini,70.1,70.58,0,0,0,0,6
2025-01-02,1,Potato,Ghazipur,23.46,24.58,0,0,0,2,2
2025-10-18,10,Tomato,Okhla,40.46,44.29,0,0,0,4,5
2021-03-05,3,Potato,Daryaganj,24.51,29.86,0,1,0,2,1
2025-07-15,7,Sugar,Okhla,41.56,44.99,0,0,0,3,5
2025-03-29,3,Tomato,Okhla,39.85,41.45,0,0,0,4,5
2021-09-16,9,Onion,Keshopur,37.1,37.86,0,0,0,1,4
2025-07-18,7,Tomato,Ghazipur,101.11,105.09,1,0,0,4,2
2021-01-12,1,Onion,Daryaganj,34.74,39.62,0,0,0,1,1
2022-10-12,10,Potato,Ghazipur,24.72,42.1,0,0,1,2,2
2023-02-19,2,Tomato,Daryaganj,39.37,39.89,0,0,0,4,1
2024-12-25,12,Onion,Daryaganj,37.91,37.97,0,0,0,1,1
2021-02-13,2,Onion,Okhla,36.11,39.04,0,0,0,1,5
2024-01-31,1,Milk,Okhla,65.42,67.51,0,0,0,0,5
2021-07-20,7,Onion,Ghazipur,34.93,36.94,0,0,0,1,2
2023-11-01,11,Onion,INA Market,66.76,76.64,0,0,0,1,3
2024-04-07,4,Onion,Rohini,32.6,35.86,0,0,0,1,6
2025-03-02,3,Tomato,INA Market,38.09,43.27,0,0,0,4,3
2024-10-25,10,Potato,INA Market,24.55,26.01,0,0,0,2,3
2023-01-21,1,Potato,Ghazipur,25.05,26.86,0,0,0,2,2
2023-04-24,4,Milk,Azadpur,61.1,81.42,0,1,0,0,0
2024-06-16,6,Tomato,Ghazipur,37.88,42.02,0,0,0,4,2
2021-05-14,5,Onion,INA Market,36.37,38.64,0,0,0,1,3
2024-06-17,6,Tomato,Rohini,37.5,38.9,0,0,0,4,6
2023-09-29,9,Milk,INA Market,70.22,80.45,0,0,0,0,3
2025-09-28,9,Tomato,Azadpur,98.37,98.78,0,0,0,4,0
2025-03-05,3,Tomato,Okhla,36.01,88.51,0,0,1,4,5
2021-07-31,7,Potato,Ghazipur,24.58,43.05,0,1,1,2,2
2022-08-30,8,Onion,Azadpur,34.2,41.14,1,0,0,1,0
2024-01-23,1,Potato,Keshopur,24.78,27.63,0,0,0,2,4
2021-08-10,8,Tomato,Azadpur,93.0,94.13,0,0,0,4,0
2025-02-02,2,Milk,INA Market,66.04,69.72,0,1,0,0,3
2023-08-06,8,Sugar,Ghazipur,47.73,51.58,0,0,0,3,2
2021-12-22,12,Onion,Ghazipur,34.92,47.25,0,1,0,1,2
2021-03-30,3,Sugar,Okhla,42.07,44.83,0,0,0,3,5
2023-10-28,10,Milk,INA Market,65.7,78.41,1,0,0,0,3
2023-04-16,4,Tomato,Ghazipur,42.45,51.2,0,1,0,4,2
2025-10-21,10,Onion,Keshopur,76.57,79.81,0,0,0,1,4
2025-01-26,1,Onion,Daryaganj,34.36,36.54,0,0,0,1,1
2024-06-13,6,Potato,Keshopur,25.82,48.2,0,0,1,2,4
2022-01-09,1,Sugar,Keshopur,47.19,52.13,0,0,0,3,4
2023-04-13,4,Sugar,Daryaganj,43.86,44.0,0,0,0,3,1
2025-12-15,12,Sugar,Ghazipur,46.05,52.06,0,0,0,3,2
2021-09-14,9,Sugar,Daryaganj,41.95,103.7,0,0,1,3,1
2023-07-07,7,Potato,Rohini,27.39,30.66,0,0,0,2,6
2024-11-20,11,Milk,Rohini,69.61,70.98,0,0,0,0,6
2024-12-11,12,Tomato,Keshopur,39.32,43.11,1,0,0,4,4
2025-10-24,10,Tomato,Daryaganj,38.31,80.2,0,0,1,4,1
2025-04-29,4,Potato,Rohini,23.12,23.74,0,0,0,2,6
2025-06-26,6,Milk,INA Market,69.37,73.71,0,0,0,0,3
2021-01-15,1,Milk,Daryaganj,63.06,68.26,0,0,0,0,1
2025-10-08,10,Onion,INA Market,73.56,84.2,1,0,0,1,3
2025-07-21,7,Tomato,Rohini,95.42,99.74,0,0,0,4,6
2022-02-17,2,Milk,Daryaganj,67.54,68.29,0,0,0,0,1
2024-10-03,10,Onion,Keshopur,72.4,89.79,0,1,0,1,4
2025-06-08,6,Potato,Azadpur,23.37,24.74,0,0,0,2,0
2025-05-16,5,Potato,Ghazipur,24.61,25.36,0,1,0,2,2
2025-03-07,3,Onion,Azadpur,36.69,40.71,0,0,0,1,0
2024-03-10,3,Milk,Rohini,63.04,69.87,0,0,0,0,6
2021-10-08,10,Potato,Okhla,25.06,32.15,0,1,0,2,5
2022-12-15,12,Tomato,Azadpur,39.01,40.46,0,0,0,4,0
2021-06-09,6,Tomato,Rohini,38.86,43.68,0,0,0,4,6
2025-05-20,5,Potato,INA Market,23.78,52.33,0,0,1,2,3
2024-06-16,6,Tomato,Okhla,40.53,40.71,0,0,0,4,5
2021-11-16,11,Sugar,Keshopur,44.72,50.39,0,0,0,3,4
